"","Date_time","Temperature..C"
"2272","10/16/2015 5:40",14.4
"2273","10/16/2015 5:50",14.3
"2274","10/16/2015 6:00",14.3
"2275","10/16/2015 6:10",14.3
"2276","10/16/2015 6:20",14.3
"2277","10/16/2015 6:30",14.3
"2278","10/16/2015 6:40",14.3
"2279","10/16/2015 6:50",14.3
"2280","10/16/2015 7:00",14.3
"2281","10/16/2015 7:10",14.3
"2282","10/16/2015 7:20",14.3
"2283","10/16/2015 7:30",14.3
"2284","10/16/2015 7:40",14.3
"2285","10/16/2015 7:50",14.2
"2286","10/16/2015 8:00",14.2
"2287","10/16/2015 8:10",14.3
"2288","10/16/2015 8:20",14.3
"2289","10/16/2015 8:30",14.3
"2290","10/16/2015 8:40",14.4
"2291","10/16/2015 8:50",14.4
"2292","10/16/2015 9:00",14.4
"2293","10/16/2015 9:10",14.9
"2294","10/16/2015 9:20",15
"2295","10/16/2015 9:30",15.2
"2296","10/16/2015 9:40",15.5
"2297","10/16/2015 9:50",15.6
"2298","10/16/2015 10:00",15.7
"2299","10/16/2015 10:10",16
"2300","10/16/2015 10:20",16.2
"2301","10/16/2015 10:30",16.8
"2302","10/16/2015 10:40",17.3
"2303","10/16/2015 10:50",17.7
"2304","10/16/2015 11:00",17.9
"2305","10/16/2015 11:10",18.1
"2306","10/16/2015 11:20",18.9
"2307","10/16/2015 11:30",19.8
"2308","10/16/2015 11:40",20.4
"2309","10/16/2015 11:50",21
"2310","10/16/2015 12:00",21.2
"2311","10/16/2015 12:10",21.7
"2312","10/16/2015 12:20",22
"2313","10/16/2015 12:30",22
"2314","10/16/2015 12:40",22.1
"2315","10/16/2015 12:50",22.4
"2316","10/16/2015 13:00",22.7
"2317","10/16/2015 13:10",23
"2318","",NA
"2319","",NA
"2320","",NA
"2321","",NA
"2322","",NA
"2323","",NA
"2324","",NA
"2325","",NA
"2326","",NA
"2327","",NA
"2328","",NA
"2329","",NA
"2330","",NA
"2331","",NA
"2332","",NA
"2333","",NA
"2334","",NA
"2335","",NA
"2336","",NA
"2337","",NA
"2338","",NA
"2339","",NA
"2340","",NA
"2341","",NA
"2342","",NA
"2343","",NA
"2344","",NA
"2345","",NA
"2346","",NA
"2347","",NA
"2348","",NA
"2349","",NA
"2350","",NA
"2351","",NA
"2352","",NA
"2353","",NA
"2354","",NA
"2355","",NA
"2356","",NA
"2357","",NA
"2358","",NA
"2359","",NA
"2360","",NA
"2361","",NA
"2362","",NA
"2363","",NA
"2364","",NA
"2365","",NA
"2366","",NA
"2367","",NA
"2368","",NA
"2369","",NA
"2370","",NA
"2371","",NA
"2372","",NA
"2373","",NA
"2374","",NA
"2375","",NA
"2376","",NA
"2377","",NA
"2378","",NA
"2379","",NA
"2380","",NA
"2381","",NA
"2382","",NA
"2383","",NA
"2384","",NA
"2385","",NA
"2386","",NA
"2387","",NA
"2388","",NA
"2389","",NA
"2390","",NA
"2391","",NA
"2392","",NA
"2393","",NA
"2394","",NA
"2395","",NA
"2396","",NA
"2397","",NA
"2398","",NA
"2399","",NA
"2400","",NA
"2401","",NA
"2402","",NA
"2403","",NA
"2404","",NA
"2405","",NA
"2406","",NA
"2407","",NA
"2408","",NA
"2409","",NA
"2410","",NA
"2411","",NA
"2412","",NA
"2413","",NA
"2414","",NA
"2415","",NA
"2416","",NA
"2417","",NA
"2418","",NA
"2419","",NA
"2420","",NA
"2421","",NA
"2422","",NA
"2423","",NA
"2424","",NA
"2425","",NA
"2426","",NA
"2427","",NA
"2428","",NA
"2429","",NA
"2430","",NA
"2431","",NA
"2432","",NA
"2433","",NA
"2434","",NA
"2435","",NA
"2436","",NA
"2437","",NA
"2438","",NA
"2439","",NA
"2440","",NA
"2441","",NA
"2442","",NA
"2443","",NA
"2444","",NA
"2445","",NA
"2446","",NA
"2447","",NA
"2448","",NA
"2449","",NA
"2450","",NA
"2451","",NA
"2452","",NA
"2453","",NA
"2454","",NA
"2455","",NA
"2456","",NA
"2457","",NA
"2458","",NA
"2459","",NA
"2460","",NA
"2461","",NA
"2462","",NA
"2463","",NA
"2464","",NA
"2465","",NA
"2466","",NA
"2467","",NA
"2468","",NA
"2469","",NA
"2470","",NA
"2471","",NA
"2472","",NA
"2473","",NA
"2474","",NA
"2475","",NA
"2476","",NA
"2477","",NA
"2478","",NA
"2479","",NA
"2480","",NA
"2481","",NA
"2482","",NA
"2483","",NA
"2484","",NA
"2485","",NA
"2486","",NA
"2487","",NA
"2488","",NA
"2489","",NA
"2490","",NA
"2491","",NA
"2492","",NA
"2493","",NA
"2494","",NA
"2495","",NA
"2496","",NA
"2497","",NA
"2498","",NA
"2499","",NA
"2500","",NA
"2501","",NA
"2502","",NA
"2503","",NA
"2504","",NA
"2505","",NA
"2506","",NA
"2507","",NA
"2508","",NA
"2509","",NA
"2510","",NA
"2511","",NA
"2512","",NA
"2513","",NA
"2514","",NA
"2515","",NA
"2516","",NA
"2517","",NA
"2518","",NA
"2519","",NA
"2520","",NA
"2521","",NA
"2522","",NA
"2523","",NA
"2524","",NA
"2525","",NA
"2526","",NA
"2527","",NA
"2528","",NA
"2529","",NA
"2530","",NA
"2531","",NA
"2532","",NA
"2533","",NA
"2534","",NA
"2535","",NA
"2536","",NA
"2537","",NA
"2538","",NA
"2539","",NA
"2540","",NA
"2541","",NA
"2542","",NA
"2543","",NA
"2544","",NA
"2545","",NA
"2546","",NA
"2547","",NA
"2548","",NA
"2549","",NA
"2550","",NA
"2551","",NA
"2552","",NA
"2553","",NA
"2554","",NA
"2555","",NA
"2556","",NA
"2557","",NA
"2558","",NA
"2559","",NA
"2560","",NA
"2561","",NA
"2562","",NA
"2563","",NA
"2564","",NA
"2565","",NA
"2566","",NA
"2567","",NA
"2568","",NA
"2569","",NA
"2570","",NA
"2571","",NA
"2572","",NA
"2573","",NA
"2574","",NA
"2575","",NA
"2576","",NA
"2577","",NA
"2578","",NA
"2579","",NA
"2580","",NA
"2581","",NA
"2582","",NA
"2583","",NA
"2584","",NA
"2585","",NA
"2586","",NA
"2587","",NA
"2588","",NA
"2589","",NA
"2590","",NA
"2591","",NA
"2592","",NA
"2593","",NA
"2594","",NA
"2595","",NA
"2596","",NA
"2597","",NA
"2598","",NA
"2599","",NA
"2600","",NA
"2601","",NA
"2602","",NA
"2603","",NA
"2604","",NA
"2605","",NA
"2606","",NA
"2607","",NA
"2608","",NA
"2609","",NA
"2610","",NA
"2611","",NA
"2612","",NA
"2613","",NA
"2614","",NA
"2615","",NA
"2616","",NA
"2617","",NA
"2618","",NA
"2619","",NA
"2620","",NA
"2621","",NA
"2622","",NA
"2623","",NA
"2624","",NA
"2625","",NA
"2626","",NA
"2627","",NA
"2628","",NA
"2629","",NA
"2630","",NA
"2631","",NA
"2632","",NA
"2633","",NA
"2634","",NA
"2635","",NA
"2636","",NA
"2637","",NA
"2638","",NA
"2639","",NA
"2640","",NA
"2641","",NA
"2642","",NA
"2643","",NA
"2644","",NA
"2645","",NA
"2646","",NA
"2647","",NA
"2648","",NA
"2649","",NA
"2650","",NA
"2651","",NA
"2652","",NA
"2653","",NA
"2654","",NA
"2655","",NA
"2656","",NA
"2657","",NA
"2658","",NA
"2659","",NA
"2660","",NA
"2661","",NA
"2662","",NA
"2663","",NA
"2664","",NA
"2665","",NA
"2666","",NA
"2667","",NA
"2668","",NA
"2669","",NA
"2670","",NA
"2671","",NA
"2672","",NA
"2673","",NA
"2674","",NA
"2675","",NA
"2676","",NA
"2677","",NA
"2678","",NA
"2679","",NA
"2680","",NA
"2681","",NA
"2682","",NA
"2683","",NA
"2684","",NA
"2685","",NA
"2686","",NA
"2687","",NA
"2688","",NA
"2689","",NA
"2690","",NA
"2691","",NA
"2692","",NA
"2693","",NA
"2694","",NA
"2695","",NA
"2696","",NA
"2697","",NA
"2698","",NA
"2699","",NA
"2700","",NA
"2701","",NA
"2702","",NA
"2703","",NA
"2704","",NA
"2705","",NA
"2706","",NA
"2707","",NA
"2708","",NA
"2709","",NA
"2710","",NA
"2711","",NA
"2712","",NA
"2713","",NA
"2714","",NA
"2715","",NA
"2716","",NA
"2717","",NA
"2718","",NA
"2719","",NA
"2720","",NA
"2721","",NA
"2722","",NA
"2723","",NA
"2724","",NA
"2725","",NA
"2726","",NA
"2727","",NA
"2728","",NA
"2729","",NA
"2730","",NA
"2731","",NA
"2732","",NA
"2733","",NA
"2734","",NA
"2735","",NA
"2736","",NA
"2737","",NA
"2738","",NA
"2739","",NA
"2740","",NA
"2741","",NA
"2742","",NA
"2743","",NA
"2744","",NA
"2745","",NA
"2746","",NA
"2747","",NA
"2748","",NA
"2749","",NA
"2750","",NA
"2751","",NA
"2752","",NA
"2753","",NA
"2754","",NA
"2755","",NA
"2756","",NA
"2757","",NA
